CNT,LOTID,WNO,REFX,REFY,WSIZE,FZ,CX,CY,FX,FY,STIME,ETIME,EQPID,DEVICE,CUSTOMER,PCID,OPID,PROGRAMNAME,GOODFLAG,SORTFLAG,TMODE,PARA,R1,R2,R3,R4,R5,SI,SCNT,SCT,SIT,STOPTIME,DT,RT,SAT,REPBINPER,SHOT,TESTDIE,GOOD,FAIL,BIN1,BIN2,BIN3,BIN4,BIN5,BIN6,BIN7,BIN8,BIN9,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21,BIN22,BIN23,BIN24,BIN25,BIN26,BIN27,BIN28,BIN29,BIN30,BIN31,BIN32,BIN33,BIN34,BIN35,BIN36,BIN37,BIN38,BIN39,BIN40,BIN41,BIN42,BIN43,BIN44,BIN45,BIN46,BIN47,BIN48,BIN49,BIN50,BIN51,BIN52,BIN53,BIN54,BIN55,BIN56,BIN57,BIN58,BIN59,BIN60,BIN61,BIN62,BIN63,BIN64,BIN65,BIN66,BIN67,BIN68,BIN69,BIN70,BIN71,BIN72,BIN73,BIN74,BIN75,BIN76,BIN77,BIN78,BIN79,BIN80,BIN81,BIN82,BIN83,BIN84,BIN85,BIN86,BIN87,BIN88,BIN89,BIN90,BIN91,BIN92,BIN93,BIN94,BIN95,BIN96,BIN97,BIN98,BIN99,BIN100,BIN101,BIN102,BIN103,BIN104,BIN105,BIN106,BIN107,BIN108,BIN109,BIN110,BIN111,BIN112,BIN113,BIN114,BIN115,BIN116,BIN117,BIN118,BIN119,BIN120,BIN121,BIN122,BIN123,BIN124,BIN125,BIN126,BIN127,BIN128,OD,REALDIE,AVGCTIME,AVGITIME,SUMLOSSTIME,WTIME,BOSTID,PCT,ZHEIGHT,ZMOVE,PTEMP
0,13A622,4,19,29,8,5,2100,2100,-79059,-54342,20240115004126,20240115012231,IPST018,SM3010_S,SI-MITUS,SM3010P2-A0318,224063,SM3010S_FR18P2_BBD_R182,1,P2,NORMAL,18,0,0,87,0,87,200,0,1850.99,241.98,0,0,370.57,0,100,426,6502,6254,248,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,83,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,120,6430,4.384,0.463,0,41.08,,10.1,22949,500,29.9
0,KC19366,2,10,47,8,5,2630,2630,-94651,1633,20240115000308,20240115012251,IPS52T015,SM5461,SI-MITUS,SM5461-A0424,223047,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,405,0,163,200,0,3472.28,129.29,93.04,0,1107.39,0,3.7,217,3996,3575,421,3575,0,0,0,0,0,11,9,1,2,262,0,3,7,4,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,61,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,150,3965,16.575,0.375,93.04,79.72,,9.95,23491,500,30
0,QJJ0545,14,38,20,8,3,1960,1160,-42632,-84090,20240115004852,20240115012724,IPST017,SM5109C_C,SI-MITUS,SM5109C-A0136,224062,SM5109CC_FR36_BB_R110,1,NORMAL,ALLBIN,36,6,0,38,0,40,200,0,1917.88,295.03,0,0,97.6,0,29.55,442,12424,12393,31,12393,3,3,2,0,0,1,0,0,3,0,0,1,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12424,4.551,0.596,0,38.53,,10.91,23045,500,30
0,13A422,21,19,29,8,5,2100,2100,-78924,-54634,20240115005126,20240115013308,IPS52T002,SM3010_S,SI-MITUS,SM3010P1-A0418,224062,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,2,0,59,0,57,200,0,2052.64,222.29,0,0,225.92,0,85.25,426,6502,6448,54,6448,0,2,5,1,23,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,3,0,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6502,4.894,0.413,0,41.7,,10.78,23353,500,30
0,QEL0182,3,13,23,8,5,4100,3790,-84058,-46758,20240115003701,20240115013640,IPST803,SM5440_C,SI-MITUS,SM5440-A0316,224063,SM5440_FR16_BBC_R010,1,NORMAL,ALLBIN,16,41,0,151,0,98,200,0,2574.01,79.98,0,0,924.04,0,18.23,145,1778,1613,165,1613,0,41,19,0,0,1,0,0,5,0,15,0,8,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,24,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1778,18.253,0.419,0,59.65,,12.85,23585,500,30
1,KB28166,16,77,17,8,5,1240,1240,-23,-75784,20240114224152,20240115014009,E364BT002,HL5095KCWL01,HALOMICRO,HL5095KFT-E0212,223047,HL5095KCWL01_103KL_V12,1,NORMAL,NORMAL,12,4,0,1419,0,998,200,0,6824.98,507.35,0,0,3289.79,0,92.48,1607,18331,15767,2564,15767,0,0,0,0,1,0,33,640,438,567,293,7,59,0,471,14,0,0,0,21,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,18331,4.33846,0.21082,0,178.28,,6.51,26781,-500,30
0,3322640,16,94,35,8,5,1030,1030,-484,-60954,20240115000208,20240115014018,AT205,KTS1601EUM-1H-TR-DBA6A,KINETIC,KTS1601FT-A0216,222003,7B016011H0_WGC16_M1F01,1,NORMAL,ALLBIN,16,52,0,106,0,150,200,0,4136.93,1467.37,27.78,0,255.91,0,66.46,1773,26679,26504,175,26504,0,0,0,54,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,26679,2.358,0.749,27.78,98.17,,11.71,31405,500,30
0,13A523,18,19,29,8,5,2100,2100,-78933,-54626,20240115010219,20240115014149,IPS52T001,SM3010_S,SI-MITUS,SM3010P1-A0118,224062,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,3,0,21,0,23,200,0,2059.43,233.55,0,0,75.4,0,20.83,426,6502,6425,77,6425,0,3,1,1,17,24,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9,0,0,13,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6502,4.919,0.408,0,39.5,,12.66,23495,500,30
0,139N31,7,19,29,8,5,2100,2100,-78938,-54617,20240115011317,20240115015324,IPST802,SM3010_S,SI-MITUS,SM3010P2-A0118,223047,SM3010S_FR18P2_BBD_R182,1,P2,NORMAL,18,0,0,55,0,53,200,0,1847.92,324.71,0,0,231.93,0,98.18,426,6502,6271,231,6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,130,6448,4.377,0.685,0,40.12,,11.39,23211,500,30.1
0,13A622,5,19,29,8,5,2100,2100,-79062,-54348,20240115012402,20240115015926,IPST018,SM3010_S,SI-MITUS,SM3010P2-A0318,224063,SM3010S_FR18P2_BBD_R182,1,P2,NORMAL,18,0,0,7,0,7,200,0,1851.38,243.63,0,0,29.05,0,85.71,426,6502,6260,242,6260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,2,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,106,0,0,0,0,1,0,0,1,0,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,120,6418,4.386,0.466,0,35.4,,11.09,22949,500,30
0,KC21200,13,10,47,8,5,2630,2630,-94652,1632,20240115005015,20240115020350,IPS52T020,SM5461,SI-MITUS,SM5461-A0224,224062,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,354,0,162,200,0,3495.7,107.02,0,0,811.01,0,2.54,217,3996,3625,371,3625,0,0,0,0,0,11,97,1,1,105,0,3,6,71,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,25,5,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,170,3982,16.663,0.379,0,73.58,,9.74,23845,500,30
0,QJJ0545,15,38,20,8,3,1960,1160,-42622,-84106,20240115012842,20240115020643,IPST017,SM5109C_C,SI-MITUS,SM5109C-A0136,224062,SM5109CC_FR36_BB_R110,1,NORMAL,ALLBIN,36,8,0,25,0,31,200,0,1917,292.59,0,0,69.6,0,24.24,442,12424,12399,25,12399,3,5,0,0,4,0,0,0,2,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12424,4.55,0.593,0,38.02,,10.61,23046,500,30
0,60T26K,5,17,18,8,5,3750,3750,-71706,-63556,20240114234856,20240115020747,IPS52T008,SM5714A,SI-MITUS,SM5714-A02E,224062,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,18,0,127,0,120,200,0,6384.29,131.11,111.24,0,1704.27,0,55.86,321,1978,1814,164,1814,0,18,1,3,0,20,2,1,1,0,0,0,11,1,1,1,3,0,0,2,2,3,0,0,1,2,0,0,2,1,0,1,0,20,6,2,0,0,4,2,0,6,2,31,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1978,20.427,0.283,111.24,138.85,,10.57,23280,500,30
0,ANC0103,2,20,4,8,5,2640,2680,-43556,-85185,20240114180145,20240115021023,S8200T002,HL7139WL01,HALOMICRO,HL7138FT-AC0502,224062,HL7139WL01_201ML_A00_V15,1,NORMAL,NORMAL,2,1,0,246,0,244,1,0,26144.51,775.67,0,0,2354.73,0,59.92,2043,3963,3776,187,3776,0,0,0,1,32,4,0,0,0,0,16,23,0,0,0,1,0,0,1,2,0,0,9,0,1,1,1,0,28,0,0,2,1,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,13,0,3,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3963,12.69027,0.28399,0,488.63,,7.95,23106,500,30
0,KC19371,17,10,47,8,5,2630,2630,-94662,1641,20240115004015,20240115021317,IPS52T018,SM5461,SI-MITUS,SM5461-A0124,223047,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,406,0,174,200,0,3478.48,117.62,0,0,1984.65,0,39.66,217,3996,3711,285,3711,0,0,0,0,0,2,3,1,5,113,0,3,8,1,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,44,7,1,0,0,0,31,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,180,3968,16.573,0.395,0,93.03,,8.66,23841,500,30
0,13A422,22,19,29,8,5,2100,2100,-78910,-54641,20240115013429,20240115021533,IPS52T002,SM3010_S,SI-MITUS,SM3010P1-A0418,224062,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,1,0,48,0,48,200,0,2053.42,221.36,0,0,188.34,0,73.47,426,6502,6452,50,6452,0,1,3,0,13,2,2,0,0,4,1,0,0,2,0,0,0,0,0,0,1,8,0,0,9,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6502,4.895,0.411,0,41.07,,11.62,23355,500,30
0,13A523,19,19,29,8,5,2100,2100,-78931,-54626,20240115014311,20240115022214,IPS52T001,SM3010_S,SI-MITUS,SM3010P1-A0118,224062,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,6,0,15,0,21,200,0,2059.37,224.36,0,0,57.97,0,14.29,426,6502,6426,76,6426,2,4,8,0,27,9,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,8,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6502,4.92,0.408,0,39.05,,12.69,23495,500,30
0,60RZ81,7,17,18,8,5,3750,3750,-71696,-63561,20240115000640,20240115022355,IPS52T007,SM5714A,SI-MITUS,SM5714-A19E,224062,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,8,0,121,0,111,200,0,6456.56,128.17,0,0,1649.39,0,58.14,321,1978,1843,135,1843,0,8,0,2,0,16,1,1,1,1,0,0,18,1,0,0,10,0,0,2,1,0,0,2,0,3,0,0,0,0,0,11,3,14,7,1,0,0,0,1,0,5,0,18,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.415,0.272,0,137.25,,10.68,23184,500,29.9
0,QEL0182,4,13,23,8,5,4100,3790,-84050,-46746,20240115013755,20240115023551,IPST803,SM5440_C,SI-MITUS,SM5440-A0316,224063,SM5440_FR16_BBC_R010,1,NORMAL,ALLBIN,16,32,0,124,0,97,200,0,2515.46,90.49,0,0,868.5,0,19.87,145,1778,1650,128,1650,0,32,15,0,2,1,0,0,5,0,12,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,10,1,0,13,0,0,5,2,2,0,0,0,1,0,0,1,0,5,1,0,0,0,1,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1778,18.258,0.418,0,57.93,,10.72,23583,500,30
0,13A622,6,19,29,8,5,2100,2100,-79064,-54357,20240115020059,20240115023614,IPST018,SM3010_S,SI-MITUS,SM3010P2-A0318,224063,SM3010S_FR18P2_BBD_R182,1,P2,NORMAL,18,0,0,2,0,2,200,0,1851.32,254.14,0,0,8.72,0,50,426,6502,6288,214,6288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,1,10,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,91,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,120,6443,4.386,0.467,0,35.25,,10.98,22951,500,29.9
0,139N31,8,19,29,8,5,2100,2100,-78949,-54611,20240115015440,20240115023631,IPST802,SM3010_S,SI-MITUS,SM3010P2-A0118,223047,SM3010S_FR18P2_BBD_R182,1,P2,NORMAL,18,0,0,87,0,79,200,0,1848.24,323.71,0,0,337.3,0,98.85,426,6502,6321,181,6321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,130,6439,4.377,0.686,0,41.85,,12.21,23210,500,29.9
0,60T7TT,21,17,18,8,5,3750,3750,-71692,-63550,20240115001933,20240115024435,IPS52T019,SM5714A,SI-MITUS,SM5714-A23E,223047,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,6,0,156,0,129,200,0,6420.26,125.35,0,0,2155.79,0,61.11,321,1978,1811,167,1811,0,6,0,2,0,16,3,0,2,5,0,0,8,0,0,0,7,0,0,1,1,1,0,0,1,4,0,2,0,4,0,0,0,19,13,2,0,0,0,4,2,5,3,41,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.411,0.275,0,145.03,,9.61,23771,500,30.1
0,KC19366,3,10,47,8,5,2630,2630,-94648,1630,20240115012340,20240115024549,IPS52T015,SM5461,SI-MITUS,SM5461-A0424,223047,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,378,0,160,200,0,3492.4,107.94,0,0,1328.1,0,9.52,217,3996,3646,350,3646,0,0,0,0,0,6,4,0,1,218,0,6,2,2,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,61,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,150,3988,16.644,0.376,0,82.15,,10.8,23489,500,30
0,QJJ0545,16,38,20,8,3,1960,1160,-42635,-84092,20240115020805,20240115024728,IPST017,SM5109C_C,SI-MITUS,SM5109C-A0136,224062,SM5109CC_FR36_BB_R110,1,NORMAL,ALLBIN,36,9,0,45,0,49,200,0,1918.77,305.45,0,0,138.22,0,44.44,442,12424,12393,31,12393,3,6,0,0,2,0,0,0,4,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12424,4.554,0.594,0,39.38,,9.77,23047,500,30
0,YFL0468,9,37,6,8,5,2620,2970,-4,-80062,20240115004546,20240115024902,AT203,HL7132FWL01,HALOMICRO,HL7132FT-A0608,222110,HL7132FWL01_402_V05_T08,1,NORMAL,ALLBIN,8,0,0,20,0,20,0,0,6988.99,256.31,35.86,0,112.5,0,0,486,3597,3384,213,3384,0,0,0,0,11,49,0,0,0,50,0,0,1,1,0,0,0,7,1,12,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,2,0,16,0,37,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3597,14.553,0.417,35.86,123.27,,11.4,31655,500,30.1
0,13A422,23,19,29,8,5,2100,2100,-78912,-54630,20240115021654,20240115025546,IPS52T002,SM3010_S,SI-MITUS,SM3010P1-A0418,224062,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,1,0,15,0,16,200,0,2053.43,222.56,0,0,55.31,0,25,426,6502,6448,54,6448,0,1,9,0,18,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6502,4.894,0.414,0,38.87,,10.73,23355,500,30
0,60RZDT,12,17,18,8,5,3750,3750,-71696,-63561,20240115004507,20240115025615,IPS52T016,SM5714A,SI-MITUS,SM5714-A20E,224063,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,9,0,98,0,93,200,0,6455.57,136.88,0,0,1274.42,0,50.47,321,1978,1858,120,1858,0,9,0,0,0,12,0,0,2,1,0,0,14,0,3,1,4,0,0,2,1,0,0,0,0,2,1,0,1,2,0,5,1,5,6,2,0,0,0,3,0,2,1,24,5,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.418,0.269,0,131.13,,8.78,23487,500,30
0,60T18V,23,17,18,8,5,3750,3750,-71706,-63560,20240115004422,20240115025759,IPS52T022,SM5714A,SI-MITUS,SM5714-A09E,224062,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,10,0,102,0,96,200,0,6480.88,126.64,0,0,1408.76,0,60.71,321,1978,1857,121,1857,0,10,0,2,0,17,0,0,5,6,0,0,10,0,0,1,4,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,11,4,2,0,0,0,1,0,4,1,26,4,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.436,0.27,0,133.62,,9.53,23545,500,30
0,60T11T,13,17,18,8,5,3750,3750,-71703,-63557,20240115005224,20240115030031,IPS52T017,SM5714A,SI-MITUS,SM5714-A01E,224063,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,8,0,90,0,84,200,0,6391.2,125.57,0,0,1168.89,0,58.16,321,1978,1874,104,1874,0,10,0,2,0,20,0,1,0,0,1,0,8,0,0,0,8,0,0,3,0,0,0,0,1,1,1,1,1,1,0,2,1,17,3,1,0,0,0,0,0,3,1,11,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1978,20.405,0.275,0,128.12,,9.58,23853,500,30
